latitude,longitude,acq_date,confidence,frp,type
47.09544,37.59834,19/01/2019,n,2.79,2
47.09457,37.60338,19/01/2019,n,4.23,2
47.09887,37.57816,19/01/2019,n,0.63,2
47.09474,37.582,19/01/2019,n,0.76,2
47.1543,37.53395,20/01/2019,n,4.28,2
47.15356,37.53563,20/01/2019,n,5.3,2
47.86233,33.4468,21/01/2019,n,2.09,2
47.1413,37.58574,22/01/2019,n,1.28,2
47.63053,34.32401,22/01/2019,h,10.02,2
47.1016,37.58607,22/01/2019,n,4.14,2
47.15394,37.53017,22/01/2019,n,4.95,2
47.16148,37.56103,22/01/2019,n,3.33,2
47.16066,37.52825,22/01/2019,n,3.49,2
47.87557,35.15598,22/01/2019,n,3.06,2
44.77459,33.86181,24/01/2019,n,0.83,2
44.77146,33.85934,27/01/2019,n,0.84,2
47.62925,34.32748,28/01/2019,n,4.45,2
47.87607,35.15755,28/01/2019,n,3.23,2
47.15451,37.5286,29/01/2019,n,4.4,2
47.15306,37.53449,29/01/2019,n,4.31,2
47.09598,37.60847,29/01/2019,n,1.79,2
47.09466,37.59477,29/01/2019,n,1.97,2
47.09182,37.6064,29/01/2019,n,1.79,2
44.77274,33.86273,29/01/2019,n,0.65,2
47.88038,35.19298,31/01/2019,n,2.99,2
47.16383,37.55675,31/01/2019,n,1.43,2
47.1594,37.52976,31/01/2019,n,1.44,2
47.15512,37.5675,31/01/2019,n,0.85,2
47.15575,37.52886,31/01/2019,n,1.44,2
47.13844,37.58265,31/01/2019,n,1.58,2
47.10431,37.58687,31/01/2019,n,1.57,2
47.09858,37.60473,31/01/2019,n,2.93,2
47.09495,37.6038,31/01/2019,n,2.93,2
47.09565,37.59757,31/01/2019,n,2.93,2
47.09132,37.60287,31/01/2019,n,1.07,2
44.77464,33.85939,31/01/2019,n,0.66,2
45.3738,34.95702,04/02/2019,n,4.27,0
48.46163,38.77107,04/02/2019,n,5.27,2
48.53403,34.64381,04/02/2019,n,1.69,3
47.15616,37.53384,05/02/2019,n,1.89,2
47.15222,37.53399,05/02/2019,n,3.28,2
47.15876,37.56729,05/02/2019,n,2.18,2
48.22364,38.23515,05/02/2019,n,1.03,3
48.21536,38.2443,05/02/2019,n,0.99,2
48.17637,37.69631,05/02/2019,n,2.3,2
48.17218,37.70111,05/02/2019,n,4.56,2
48.168,37.70591,05/02/2019,n,1.35,2
48.10013,37.92281,05/02/2019,n,1.38,2
48.06066,37.95254,05/02/2019,n,1.21,2
47.20463,37.55336,05/02/2019,n,1.36,2
47.16712,37.53032,05/02/2019,n,1.37,2
47.16352,37.5584,05/02/2019,n,1.4,2
47.15605,37.53307,05/02/2019,n,1.07,2
47.14342,37.57602,05/02/2019,n,0.82,2
47.1427,37.58159,05/02/2019,n,0.82,2
47.10613,37.58868,05/02/2019,n,2.02,2
47.09711,37.60353,05/02/2019,n,7.45,2
47.09782,37.59794,05/02/2019,n,7.45,2
47.09367,37.60255,05/02/2019,n,9.98,2
47.09438,37.59697,05/02/2019,n,9.98,2
48.75068,26.59963,06/02/2019,n,1.34,2
48.75218,26.60111,06/02/2019,n,1.45,2
47.86986,33.44278,06/02/2019,n,1.14,2
47.62601,34.32287,07/02/2019,n,0.69,2
48.7496,26.60333,07/02/2019,n,1.27,2
48.97527,24.71023,07/02/2019,n,1.27,2
47.63085,34.32485,07/02/2019,n,2.61,2
51.87263,25.79627,07/02/2019,n,16.96,0
51.87791,25.80152,07/02/2019,n,36.47,0
51.87629,25.79415,07/02/2019,n,30.06,0
51.87511,25.79447,07/02/2019,n,9.28,0
47.87103,35.16344,07/02/2019,n,1.23,2
51.88958,25.79604,08/02/2019,n,0.5,0
50.54396,26.25854,08/02/2019,n,0.58,2
47.86786,35.16211,08/02/2019,n,2.06,3
47.86784,35.16069,08/02/2019,n,2.05,3
49.46033,26.96251,08/02/2019,n,1.23,0
48.97565,24.71197,08/02/2019,n,1.34,2
51.80815,26.1948,09/02/2019,n,0.77,0
50.50964,25.48916,09/02/2019,n,5.1,0
51.7873,25.62675,09/02/2019,n,8.31,0
51.78682,25.62088,09/02/2019,n,7.32,0
51.79139,25.62591,09/02/2019,n,25.25,0
51.79091,25.62003,09/02/2019,n,23.18,0
51.87259,25.88043,09/02/2019,n,2.58,0
45.58859,29.55566,10/02/2019,n,5.55,0
45.58731,29.55418,10/02/2019,n,2.98,0
48.88422,23.893,10/02/2019,n,4.59,0
49.63096,22.78697,10/02/2019,n,2.01,0
51.86423,25.96932,10/02/2019,n,7.16,0
50.32479,26.5925,10/02/2019,n,3.95,0
50.32899,26.59756,10/02/2019,n,5.36,0
50.5861,28.34902,10/02/2019,n,4.04,0
50.75948,29.58712,10/02/2019,n,5.04,0
50.47541,25.26546,10/02/2019,n,4.04,0
50.50572,25.33676,10/02/2019,n,2.24,0
50.94176,28.7117,10/02/2019,n,15.37,0
51.00976,29.33199,10/02/2019,n,5.13,0
50.93502,28.45463,10/02/2019,n,3.26,0
50.93876,28.4537,10/02/2019,n,3.26,0
50.50093,24.35419,10/02/2019,n,2.55,0
51.0098,28.17338,10/02/2019,n,9.65,0
51.0135,28.17244,10/02/2019,n,11.31,0
51.00621,27.99586,10/02/2019,n,2.85,0
51.24529,29.64732,10/02/2019,n,8.36,0
51.07853,27.94763,10/02/2019,n,2.55,0
51.06146,27.47837,10/02/2019,n,5.06,0
51.19202,28.11111,10/02/2019,n,4.13,0
51.26353,28.7448,10/02/2019,n,8.6,0
51.24018,27.93966,10/02/2019,n,8.06,0
51.5799,26.59036,10/02/2019,n,2.32,0
51.73965,27.14624,10/02/2019,n,4.62,0
51.73946,27.07728,10/02/2019,n,5.15,0
51.74516,27.06189,10/02/2019,n,4.99,0
51.71979,26.06004,10/02/2019,n,5.19,0
51.80228,26.1771,10/02/2019,n,7.71,0
51.84134,26.26367,10/02/2019,n,2.13,0
51.86151,25.97664,10/02/2019,n,7.04,0
51.86498,25.97557,10/02/2019,n,7.04,0
51.86846,25.9745,10/02/2019,n,6.33,0
51.8677,25.96825,10/02/2019,n,4.67,0
51.86816,25.9422,10/02/2019,n,2.73,0
51.86856,25.97294,10/02/2019,n,2.69,0
51.86782,25.96668,10/02/2019,n,2.69,0
51.86834,25.94059,10/02/2019,n,3.76,0
51.89582,25.99047,10/02/2019,n,2.28,0
51.8617,25.24325,10/02/2019,n,2.4,0
45.2303,28.70169,11/02/2019,n,2.41,0
45.24989,28.69538,11/02/2019,n,12.34,0
45.25513,28.64264,11/02/2019,n,30.65,0
45.27525,28.55431,11/02/2019,n,1.61,0
45.4412,29.54451,11/02/2019,n,3.39,0
45.43462,29.45734,11/02/2019,n,8.9,0
45.43388,29.45249,11/02/2019,n,8.9,0
45.45253,29.39595,11/02/2019,n,3.4,0
45.4558,29.39494,11/02/2019,n,3.5,0
45.48298,29.483,11/02/2019,n,2.11,0
45.48224,29.47815,11/02/2019,n,2.11,0
45.49559,29.4537,11/02/2019,n,4.38,0
45.49885,29.45268,11/02/2019,n,14.3,0
47.09727,37.59617,11/02/2019,n,5.52,2
47.09701,37.59628,11/02/2019,n,9.02,2
47.09201,37.60368,12/02/2019,n,4.04,2
47.09484,37.59693,12/02/2019,n,2.91,2
47.1433,37.64178,13/02/2019,n,4.08,0
48.17774,37.69345,13/02/2019,n,1.24,2
48.17156,37.70002,13/02/2019,n,2.24,2
48.17745,37.69624,13/02/2019,n,2.13,2
48.16515,37.70252,13/02/2019,n,1.11,2
47.87458,35.15618,13/02/2019,n,1.31,2
47.8677,35.14734,13/02/2019,n,1.31,3
47.8678,35.15633,13/02/2019,n,1.31,3
47.87334,35.16032,13/02/2019,n,3.54,2
47.86646,35.14239,13/02/2019,n,2.29,3
47.1587,37.52809,13/02/2019,n,1.25,2
47.09641,37.59479,13/02/2019,n,2.01,2
47.09629,37.60153,13/02/2019,n,2.01,2
50.92903,34.78389,14/02/2019,n,0.48,0
50.23479,34.61258,14/02/2019,n,1.99,0
48.46829,38.75929,14/02/2019,n,1.7,2
48.2154,38.2464,14/02/2019,n,2.34,2
48.17535,37.70004,14/02/2019,n,2.78,2
48.17131,37.69789,14/02/2019,n,1.95,2
48.16994,37.7035,14/02/2019,n,3.69,2
48.47084,34.96724,14/02/2019,n,1.71,2
48.53564,34.64531,14/02/2019,n,1.61,3
48.53205,34.64355,14/02/2019,n,1.61,3
48.52573,34.65475,14/02/2019,n,1.01,3
48.47425,34.62919,14/02/2019,n,1.12,2
47.88076,35.18862,14/02/2019,n,2.38,2
47.87566,35.15588,14/02/2019,n,2.36,2
47.87047,35.16089,14/02/2019,n,4.38,3
47.2103,37.55636,14/02/2019,n,1.28,2
47.20619,37.55415,14/02/2019,n,1.28,2
47.16341,37.55794,14/02/2019,n,1.17,2
47.16199,37.56368,14/02/2019,n,2.04,2
47.15643,37.56731,14/02/2019,n,2.04,2
47.16639,37.52708,14/02/2019,n,0.93,2
47.15785,37.56156,14/02/2019,n,2.04,2
47.13077,37.63303,14/02/2019,n,1.12,2
47.12975,37.63169,14/02/2019,n,1.22,2
47.1065,37.59314,14/02/2019,n,1.24,2
47.10379,37.58515,14/02/2019,n,1.84,2
47.09396,37.60622,14/02/2019,n,9.26,2
47.09682,37.59459,14/02/2019,n,1.28,2
47.0898,37.60414,14/02/2019,n,9.26,2
47.09552,37.58086,14/02/2019,n,1.77,2
47.09267,37.59246,14/02/2019,n,1.28,2
47.87285,33.44653,14/02/2019,n,2.02,2
47.87163,33.45253,14/02/2019,n,2.02,2
47.86936,33.44495,14/02/2019,n,2.02,2
47.86813,33.45097,14/02/2019,n,2.02,2
47.87336,33.38791,14/02/2019,n,0.87,2
47.86427,33.35781,14/02/2019,n,0.6,2
47.84177,33.38739,14/02/2019,n,0.97,3
47.63321,34.32513,14/02/2019,n,2.47,2
47.6296,34.32346,14/02/2019,n,2.47,2
45.35542,29.66395,14/02/2019,n,0.57,0
45.35453,29.66895,14/02/2019,n,0.72,0
45.35211,29.66277,14/02/2019,n,2,0
45.353,29.65777,14/02/2019,n,2,0
45.35122,29.66778,14/02/2019,n,1.73,0
45.34703,29.67161,14/02/2019,n,1.73,0
47.09036,37.60631,14/02/2019,n,19.91,2
47.1562,37.53539,14/02/2019,n,43.6,2
48.73365,37.55348,14/02/2019,n,1.96,2
48.73025,37.55199,14/02/2019,n,1.96,2
48.17781,37.69645,14/02/2019,n,1.88,2
48.17324,37.70074,14/02/2019,n,1.88,2
48.17438,37.69496,14/02/2019,n,1.88,2
48.16981,37.69924,14/02/2019,n,1.03,2
48.16867,37.70503,14/02/2019,n,1.67,2
48.16524,37.70353,14/02/2019,n,1.67,2
48.09824,37.92748,14/02/2019,n,2.78,2
48.53553,34.64537,14/02/2019,n,4.31,3
48.53228,34.64413,14/02/2019,n,0.8,3
48.52731,34.65319,14/02/2019,n,1.37,3
48.47096,34.96642,14/02/2019,n,0.72,2
48.52013,34.63406,14/02/2019,n,2.08,2
48.52099,34.62891,14/02/2019,n,2.08,2
48.47202,34.63209,14/02/2019,n,1.03,2
47.88046,35.18813,14/02/2019,n,1.24,2
47.87956,35.19331,14/02/2019,n,1.3,2
47.87514,35.15848,14/02/2019,n,11.43,2
47.87096,35.16237,14/02/2019,n,1.92,2
47.87006,35.16755,14/02/2019,n,1.78,3
47.86768,35.16111,14/02/2019,n,1.92,3
47.86859,35.15594,14/02/2019,n,1.92,3
47.86621,35.14951,14/02/2019,n,1.53,3
47.86056,35.14183,14/02/2019,n,2.29,3
47.85965,35.14699,14/02/2019,n,2.29,3
47.21244,37.55955,14/02/2019,n,0.9,2
47.20897,37.55805,14/02/2019,n,1.55,2
47.16264,37.56359,14/02/2019,n,1.39,2
47.16615,37.52728,14/02/2019,n,3.71,2
47.15452,37.56646,14/02/2019,n,2.91,2
47.15804,37.53018,14/02/2019,n,2,2
47.88493,33.44699,14/02/2019,n,1.54,2
47.12992,37.63224,14/02/2019,n,0.98,2
47.87712,33.41059,14/02/2019,n,2.64,3
47.87632,33.41565,14/02/2019,n,2.64,3
47.87552,33.4207,14/02/2019,n,0.55,3
47.87151,33.44595,14/02/2019,n,0.99,2
47.87302,33.39317,14/02/2019,n,1.32,2
47.86977,33.39202,14/02/2019,n,1.26,2
47.10641,37.5896,14/02/2019,n,1.78,2
47.09713,37.59828,14/02/2019,n,1.75,2
47.09248,37.60268,14/02/2019,n,1.75,2
47.09364,37.59682,14/02/2019,n,1.75,2
47.84375,33.38292,14/02/2019,n,1.22,3
47.84295,33.38797,14/02/2019,n,1.59,3
47.63099,34.32754,14/02/2019,n,1.04,2
47.62858,34.32128,14/02/2019,n,1.55,2
47.08933,37.60427,15/02/2019,n,4.51,2
47.09525,37.6085,15/02/2019,n,18.27,2
46.44472,35.0943,15/02/2019,n,3.61,0
46.44355,35.09016,15/02/2019,n,3.61,0
47.15557,37.53176,15/02/2019,n,6.91,2
47.51577,35.95846,15/02/2019,n,6.2,0
46.65672,32.8385,15/02/2019,n,9.82,0
46.65516,32.83338,15/02/2019,n,12.84,0
48.16968,37.69999,15/02/2019,n,5.91,2
48.17052,37.69894,15/02/2019,n,4.91,2
45.236,33.61298,15/02/2019,n,11.31,0
45.481,29.41082,15/02/2019,n,5.05,0
45.48181,29.41632,15/02/2019,n,3.82,0
46.27118,34.11116,15/02/2019,n,2.41,0
46.27252,34.11195,15/02/2019,n,5.24,0
46.51401,32.59587,15/02/2019,n,3.44,0
46.5186,32.59525,15/02/2019,n,5.16,0
46.67748,32.55282,15/02/2019,n,4.56,0
47.08785,37.6072,15/02/2019,n,6.16,2
47.87878,35.19141,15/02/2019,n,1.98,2
47.93499,35.55964,15/02/2019,n,1.75,0
48.09711,35.36994,15/02/2019,n,1.96,0
48.09512,35.37159,15/02/2019,n,2.74,0
48.17891,36.91371,15/02/2019,n,6.86,0
47.15461,37.56662,15/02/2019,n,3.03,2
47.15679,37.53057,15/02/2019,n,10.89,2
47.10602,37.59235,15/02/2019,n,3.01,2
47.09547,37.59406,15/02/2019,n,3.31,2
47.09391,37.60403,15/02/2019,n,4.39,2
48.71215,25.15604,16/02/2019,n,8.56,0
49.15211,27.03845,16/02/2019,n,2.64,0
49.00548,24.89096,16/02/2019,n,4,0
49.12977,24.68381,16/02/2019,n,3.13,0
49.34028,23.49205,16/02/2019,n,2.56,0
49.55325,23.24387,16/02/2019,n,2.86,0
49.64032,23.13177,16/02/2019,n,1.62,0
49.8122,22.99329,16/02/2019,n,3.06,0
45.36891,29.63456,16/02/2019,n,0.48,0
48.97559,24.71279,17/02/2019,n,1.15,2
45.36679,29.63298,17/02/2019,n,0.45,0
47.09193,37.60315,17/02/2019,n,11.23,2
45.43809,34.95836,17/02/2019,n,10.69,0
45.58296,34.83397,17/02/2019,n,1.9,0
45.62812,34.85916,17/02/2019,n,3.74,0
45.89728,34.02397,17/02/2019,n,1.64,0
45.26761,28.57231,17/02/2019,n,14.3,0
45.27213,28.57654,17/02/2019,n,5.56,0
45.27002,28.56541,17/02/2019,n,2.73,0
45.33128,28.61724,17/02/2019,n,13.17,0
45.33474,28.61592,17/02/2019,n,13.17,0
45.33368,28.61038,17/02/2019,n,13.17,0
45.32404,28.48269,17/02/2019,n,3.99,0
45.56262,29.43374,17/02/2019,n,7.55,0
46.21528,33.03112,17/02/2019,n,5.39,0
46.94528,37.09785,17/02/2019,n,4.85,0
47.09524,37.60496,17/02/2019,n,6.85,2
47.09455,37.59834,17/02/2019,n,6.85,2
47.05506,37.18789,17/02/2019,n,4.36,0
46.52436,32.60652,17/02/2019,n,1.78,0
45.98033,29.12196,17/02/2019,n,13.41,0
46.6531,32.78212,17/02/2019,n,10.45,0
46.65711,32.78609,17/02/2019,n,15.76,0
46.66039,32.78506,17/02/2019,n,15.76,0
47.62806,34.32374,17/02/2019,n,5.6,2
47.28908,31.74401,17/02/2019,n,9.23,0
47.29808,31.73573,17/02/2019,n,7.17,0
47.87693,35.19113,17/02/2019,n,10.98,2
47.28223,30.54526,17/02/2019,n,1.55,0
47.2855,30.5441,17/02/2019,n,2.81,0
47.28466,30.53904,17/02/2019,n,1.93,0
48.46138,38.77402,17/02/2019,n,2.65,2
47.86897,33.44795,17/02/2019,n,3.78,2
47.97688,33.09179,17/02/2019,n,5.35,0
47.97615,33.08661,17/02/2019,n,6.28,0
48.24388,34.79482,17/02/2019,n,1.44,0
48.27051,34.72311,17/02/2019,n,3.75,0
48.32941,34.52461,17/02/2019,n,3.2,0
48.25047,33.46848,17/02/2019,n,2.98,0
48.5995,35.29193,17/02/2019,n,2.49,0
48.51857,34.63223,17/02/2019,n,2.86,2
48.71246,34.59044,17/02/2019,n,2.34,0
48.16356,30.61612,17/02/2019,n,4.5,2
49.73425,30.31555,17/02/2019,n,1.8,0
48.19258,26.11728,17/02/2019,n,2.95,0
48.25761,26.18969,17/02/2019,n,6.08,0
49.2221,26.52994,17/02/2019,n,3.98,0
48.90448,23.8777,17/02/2019,n,9.56,0
48.90983,23.88297,17/02/2019,n,9.56,0
48.90822,23.87566,17/02/2019,n,9.56,0
48.90944,23.88253,17/02/2019,n,13.61,0
48.9078,23.87524,17/02/2019,n,9.01,0
48.91482,23.88779,17/02/2019,n,13.61,0
48.91318,23.88049,17/02/2019,n,13.61,0
49.37606,24.19926,17/02/2019,n,3.42,0
49.26144,23.49463,17/02/2019,n,5.14,0
49.30491,23.61171,17/02/2019,n,6.56,0
49.44466,23.8074,17/02/2019,n,34.53,0
49.44648,23.81304,17/02/2019,n,24.26,0
49.44486,23.80583,17/02/2019,n,24.26,0
50.6547,29.8542,17/02/2019,n,5.15,0
49.45224,23.48321,17/02/2019,n,10.83,0
50.51033,28.66297,17/02/2019,n,5.64,0
49.49367,23.46108,17/02/2019,n,5.24,0
49.49326,23.46212,17/02/2019,n,3.75,0
49.4903,23.43045,17/02/2019,n,6.17,0
49.75379,24.38262,17/02/2019,n,4.34,0
50.53437,28.38232,17/02/2019,n,6.46,0
49.50229,23.10785,17/02/2019,n,2.25,0
50.7565,29.31288,17/02/2019,n,19.21,0
50.75562,29.3075,17/02/2019,n,3.86,0
50.5885,28.23915,17/02/2019,n,3.83,0
49.64578,22.87511,17/02/2019,n,4.84,0
49.70934,23.11665,17/02/2019,n,5.41,0
49.71312,23.11451,17/02/2019,n,5.41,0
49.77921,23.35253,17/02/2019,n,10.96,0
50.0633,23.84071,17/02/2019,n,8.62,0
50.06697,23.83876,17/02/2019,n,8.62,0
49.30529,23.61526,17/02/2019,n,6.08,0
49.38933,23.06668,17/02/2019,n,4.07,0
49.39562,23.06837,17/02/2019,n,6.47,0
49.45371,23.49235,17/02/2019,n,4.69,0
49.45369,23.48442,17/02/2019,n,5.58,0
49.49267,23.76621,17/02/2019,n,6.75,0
49.49326,23.50048,17/02/2019,n,6.2,0
49.49329,23.46874,17/02/2019,n,8.4,0
49.50537,23.03456,17/02/2019,n,6.28,0
49.52511,23.69364,17/02/2019,n,16.22,0
49.52509,23.70174,17/02/2019,l,16.22,0
49.53162,23.50111,17/02/2019,h,73.7,0
49.53798,23.71006,17/02/2019,n,3.14,0
49.64136,23.2758,17/02/2019,n,34.72,0
49.64349,23.27115,17/02/2019,n,21.94,0
49.64347,23.27888,17/02/2019,l,26.57,0
49.75896,24.39997,17/02/2019,n,4.98,0
49.79373,24.22678,17/02/2019,n,11.63,0
49.79758,22.96086,17/02/2019,n,5.9,0
49.95387,23.41257,17/02/2019,n,4.47,0
50.4907,25.4949,17/02/2019,n,9.11,0
50.4895,25.4956,17/02/2019,n,7.87,0
50.62055,24.18404,17/02/2019,n,7.6,0
51.15779,24.07342,17/02/2019,n,13.55,0
47.88481,33.44539,17/02/2019,n,0.79,2
47.87487,33.43722,17/02/2019,n,0.94,2
47.86951,33.43136,17/02/2019,n,0.94,2
47.86914,33.44228,17/02/2019,n,2.67,2
47.66827,34.15503,17/02/2019,n,1.12,0
47.66544,34.15498,17/02/2019,n,0.86,0
46.52832,29.98343,17/02/2019,n,4.34,0
46.52755,29.98306,17/02/2019,n,5.86,0
45.42295,29.65442,17/02/2019,n,2.11,0
48.46168,38.77546,18/02/2019,n,1.34,2
48.46045,38.77372,18/02/2019,n,1.17,2
51.06012,28.48713,18/02/2019,n,1.21,0
51.05669,28.48538,18/02/2019,n,1.21,0
50.98012,28.5707,18/02/2019,n,1.21,0
50.9325,28.74832,18/02/2019,n,1.9,0
50.9312,28.75468,18/02/2019,n,1.9,0
51.21404,25.22867,18/02/2019,n,0.47,0
50.63673,24.16267,18/02/2019,n,0.39,0
47.87186,35.16429,18/02/2019,n,0.74,2
47.86716,35.16135,18/02/2019,n,1.25,3
47.09174,37.60202,18/02/2019,n,3.87,2
47.88518,33.44796,18/02/2019,n,1.2,2
47.62873,34.32188,18/02/2019,n,4.59,2
47.87304,33.417,18/02/2019,n,2.14,3
47.87411,33.39376,18/02/2019,n,2.47,2
47.86972,33.39121,18/02/2019,n,1.54,2
48.16523,30.61959,18/02/2019,n,3.51,2
49.61273,22.95703,18/02/2019,n,0.3,0
49.44775,23.08649,18/02/2019,n,0.52,0
49.44201,23.10087,18/02/2019,n,0.51,0
49.3247,23.6124,18/02/2019,n,0.79,0
48.97412,24.71304,18/02/2019,n,1.47,2
46.10789,29.14683,18/02/2019,n,1.36,0
45.38293,34.95134,18/02/2019,n,7.23,0
45.39979,34.96696,18/02/2019,n,4.71,0
45.29012,28.93618,18/02/2019,n,5.32,0
45.43801,29.12899,18/02/2019,n,8.2,0
45.4368,29.12372,18/02/2019,n,8.2,0
45.33111,28.59057,18/02/2019,n,11.01,0
45.3298,28.58497,18/02/2019,n,11.01,0
45.32914,28.5903,18/02/2019,n,13.96,0
45.47149,29.15242,18/02/2019,n,6.36,0
45.32188,28.38717,18/02/2019,n,9.87,0
47.09526,37.60695,18/02/2019,n,1.97,2
47.09379,37.59688,18/02/2019,n,6.76,2
47.09667,37.56964,18/02/2019,n,8.9,0
47.18289,38.14726,18/02/2019,n,3.54,0
47.10215,37.58372,18/02/2019,n,4.38,2
45.35672,28.33869,18/02/2019,n,1.57,0
45.36369,28.32896,18/02/2019,n,9.03,0
47.15366,37.56483,18/02/2019,n,2.67,2
47.15582,37.53255,18/02/2019,n,3.8,2
45.52638,28.59892,18/02/2019,n,5.17,3
47.14167,36.46346,18/02/2019,n,2.91,0
45.73599,28.93731,18/02/2019,n,3.61,0
45.73477,28.93201,18/02/2019,n,3.64,0
45.68253,28.59433,18/02/2019,n,4.58,0
45.68664,28.59248,18/02/2019,n,4.58,0
46.6229,32.56945,18/02/2019,n,28.02,0
47.17516,35.57993,18/02/2019,n,1.75,0
46.82635,33.31011,18/02/2019,n,2.22,0
47.01052,32.67994,18/02/2019,n,3.84,0
47.0163,32.67146,18/02/2019,n,6.07,0
47.03759,32.15126,18/02/2019,n,42.14,0
47.21632,32.86686,18/02/2019,n,5.31,0
47.61861,35.03506,18/02/2019,n,2.41,0
47.68763,35.3521,18/02/2019,n,2.81,0
47.96244,36.86402,18/02/2019,n,2.27,0
47.6234,34.57659,18/02/2019,n,14.17,0
47.3243,32.90986,18/02/2019,n,2.84,0
48.09904,37.46878,18/02/2019,n,2.61,0
47.15965,31.84046,18/02/2019,n,19.34,0
47.15694,31.84056,18/02/2019,n,13.55,0
47.16045,31.83906,18/02/2019,n,13.55,0
47.63374,34.32191,18/02/2019,n,2.89,2
48.17536,37.69698,18/02/2019,n,2.38,2
47.59999,34.04969,18/02/2019,n,20.48,0
47.45143,32.97615,18/02/2019,n,2.08,0
47.87817,35.1893,18/02/2019,n,1.53,2
47.87528,35.15523,18/02/2019,n,4.38,2
47.28857,31.78906,18/02/2019,n,24.31,0
47.83842,34.44139,18/02/2019,n,4.23,0
47.8417,34.44013,18/02/2019,n,4.23,0
47.74271,33.77119,18/02/2019,n,5.97,0
47.35733,31.28904,18/02/2019,n,39.4,0
47.36089,31.28745,18/02/2019,n,14.24,0
47.20263,30.44288,18/02/2019,n,44.42,0
47.19136,30.38933,18/02/2019,n,3.71,0
47.16978,30.22951,18/02/2019,n,6.27,0
47.20168,30.44239,18/02/2019,l,35.76,0
47.19017,30.38895,18/02/2019,n,4.23,0
47.16791,30.22963,18/02/2019,n,9.17,0
47.85937,33.44547,18/02/2019,n,3.77,2
48.19768,35.35789,18/02/2019,n,2.07,0
47.87061,33.38877,18/02/2019,n,5.37,2
48.532,34.64995,18/02/2019,n,3.02,2
48.22219,29.47567,18/02/2019,n,4.22,0
48.28654,26.19143,18/02/2019,n,6.01,0
50.08435,30.96176,18/02/2019,n,9.23,3
48.89091,24.76531,18/02/2019,n,2.85,0
49.47891,23.57036,18/02/2019,n,10.42,0
49.51977,23.68285,18/02/2019,n,5.77,0
51.00631,29.33034,18/02/2019,n,5.36,0
49.58957,23.35785,18/02/2019,n,3.7,0
49.58928,23.35852,18/02/2019,n,3.05,0
49.60619,23.4007,18/02/2019,n,2.91,0
51.12608,29.72578,18/02/2019,n,6.48,0
50.9305,28.75164,18/02/2019,n,2.5,0
51.05986,28.49026,18/02/2019,n,4.89,0
51.05995,28.48977,18/02/2019,n,2.52,0
51.22937,28.17011,18/02/2019,n,4.75,0
51.23003,28.17619,18/02/2019,n,1.96,0
51.45037,26.96465,18/02/2019,n,4.94,0
51.45588,26.97015,18/02/2019,n,11.01,0
51.45963,26.96797,18/02/2019,n,12.54,0
51.50389,26.5708,18/02/2019,n,2.24,0
51.69369,27.10761,18/02/2019,n,7.06,0
51.70111,27.1033,18/02/2019,n,11.95,0
45.31066,28.46177,18/02/2019,n,5.12,0
45.33441,28.93559,18/02/2019,n,16.58,0
45.33145,28.61433,18/02/2019,n,10.81,0
45.33137,28.60701,18/02/2019,n,10.81,0
45.32894,28.39694,18/02/2019,n,5.11,0
45.32885,28.38979,18/02/2019,n,5.11,0
45.33447,28.94324,18/02/2019,l,16.58,3
45.34739,28.9356,18/02/2019,n,12.31,0
45.34702,28.94202,18/02/2019,n,6.87,0
45.347,28.9343,18/02/2019,n,8.47,0
45.356,28.33777,18/02/2019,n,2.72,0
45.4134,28.37984,18/02/2019,n,7.3,0
45.43267,29.13494,18/02/2019,n,6.73,0
45.48029,29.42113,18/02/2019,n,13.66,0
45.48025,29.41308,18/02/2019,n,13.66,0
45.70168,28.65369,18/02/2019,n,5.35,0
47.355,31.29317,18/02/2019,n,4.44,0
47.75162,30.01646,18/02/2019,n,4.9,0
47.75225,30.01501,18/02/2019,n,4.02,0
48.16419,30.61664,18/02/2019,n,6.85,2
48.16197,30.6204,18/02/2019,n,9.23,2
48.23962,22.69273,18/02/2019,n,4.72,0
48.87506,24.77239,18/02/2019,n,2.32,0
49.1016,23.62213,18/02/2019,n,1.9,0
49.18511,24.6405,18/02/2019,n,3.27,0
49.29694,23.53371,18/02/2019,n,2.32,0
49.29787,23.53621,18/02/2019,n,3.11,0
49.35122,23.5659,18/02/2019,n,1.85,0
49.37127,23.545,18/02/2019,n,4.22,0
49.36693,23.44008,18/02/2019,n,3.97,0
49.37614,23.29238,18/02/2019,n,3.2,0
49.47709,23.56647,18/02/2019,n,1.79,0
49.45219,22.87558,18/02/2019,n,2.19,0
49.49232,23.43083,18/02/2019,n,1.98,0
49.47336,23.00299,18/02/2019,n,2.05,0
49.51821,23.67485,18/02/2019,n,2.85,0
49.54258,22.88118,18/02/2019,n,1.82,0
49.54762,22.88035,18/02/2019,n,1.82,0
49.59446,22.82381,18/02/2019,n,2.44,0
49.6386,23.2652,18/02/2019,n,2.93,0
49.64491,22.93189,18/02/2019,n,2.03,0
49.68632,22.83782,18/02/2019,n,4.03,0
50.33523,28.36857,18/02/2019,n,8.04,0
50.33565,28.364,18/02/2019,n,9.47,0
50.91343,29.92658,18/02/2019,n,6.9,0
50.92801,28.75586,18/02/2019,n,4.59,0
50.92027,29.92723,18/02/2019,n,6.9,0
50.91354,29.92725,18/02/2019,n,12.98,0
